function	CV1	CV2	CV3	CV4	CV5	GF1	GF2	GF3	GF4	GF5	GF6
TAGAALDOL-RXN	130.5	363.5	267.0	241.5	552.17	4.0	6.5	5.0	2.5	3.5	2.0
TAGAKIN-RXN	13.25	103.5	111.25	16.5	249.25	0.0	3.5	5.0	0.5	0.5	0.0
TARTRATE-DECARBOXYLASE-RXN	2.0	2.0	2.0	2.0	1.67	0.0	0.0	25.0	0.0	0.0	2.0
TARTRATE-DEHYDROGENASE-RXN	2.0	2.0	2.0	2.0	1.67	0.0	0.0	25.0	0.0	0.0	2.0
TDCEACT-RXN	3823.8600000000006	4195.02	4072.82	4705.75	4789.360000000001	550.8299999999999	518.65	554.8499999999999	506.8	502.99000000000007	528.4100000000001
TDPFUCACTRANS-RXN	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
TEICHOICSYN2-RXN	835.42	578.1700000000001	710.4100000000001	816.33	812.4200000000001	18.83	16.83	24.67	5.5	8.83	19.0
TEICHOICSYN4-RXN	44.17	36.0	41.67	426.0	86.83	232.17	228.33	219.17	231.15	234.00000000000003	233.33
TEICHOICSYN5-RXN	32.0	7.0	12.0	33.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
TETHYDPICSUCC-RXN	20.67	34.0	16.17	164.0	29.0	230.17	231.33	259.67	231.15	232.2	231.73
TETRAACYLDISACC4KIN-RXN	722.67	332.42	321.5	727.92	228.09	15.0	18.75	50.0	6.5	7.45	19.4
THI-P-KIN-RXN	730.67	348.42	326.5	744.92	233.59	15.0	19.75	53.5	6.5	7.45	19.4
THI-P-SYN-RXN	1812.27	1238.85	1088.4	1933.58	1212.6	268.16	265.32	314.67999999999995	247.65	250.19000000000003	270.98
THIAMIN-PYROPHOSPHOKINASE-RXN	1046.76	856.3400000000001	850.58	1200.75	983.4200000000002	253.0	246.16000000000005	248.84	240.65	241.83000000000004	248.58
THIAMINASE-RXN	2.92	2.0	3.92	4.0	1.58	229.17	228.33	219.17	231.15	231.00000000000003	231.33
THIAZOLSYN2-RXN	776.17	385.92	347.66	733.33	242.59	15.33	18.08	55.17	6.5	7.78	21.15
THIAZOLSYN3-RXN	310.09000000000003	610.6700000000001	440.58	465.33	747.4200000000001	237.5	230.16000000000005	225.84	235.65	234.83000000000004	234.33
THIKIN-RXN	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
THIOPURINE-S-METHYLTRANSFERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
THIOREDOXIN-REDUCT-NADPH-RXN	1525.6	1519.7600000000002	1487.91	1799.5800000000002	1598.84	491.0	480.5700000000001	542.18	477.3	476.61000000000007	486.06
THIOSULFATE-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	34.0	0.0	0.0	0.0
THIOSULFATE-SULFURTRANSFERASE-RXN	10.0	15.0	9.0	5.5	4.51	0.0	1.0	82.0	0.0	0.6000000000000001	6.2
THREDEHYD-RXN	372.5100000000001	676.84	635.33	504.0	821.01	238.0	232.16000000000005	327.34	235.65	235.43000000000004	237.03
THREODEHYD-RXN	115.5	461.0	323.5	184.5	614.67	7.0	2.5	7.0	4.5	2.5	3.0
THREONINE--TRNA-LIGASE-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	252.73
THREONINE-ALDOLASE-RXN	1023.34	868.8400000000001	745.1600000000001	1187.75	1006.51	23.33	16.83	75.67	9.5	11.23	22.55
THRESYN-RXN	1116.76	993.59	963.58	1257.75	1047.84	253.0	249.91000000000005	274.34	242.15	242.28000000000003	252.73
THYKI-RXN	753.92	326.25	469.42	893.75	266.5	245.67	248.08	244.17	236.65	239.25000000000003	248.83
THYM-PHOSPH-RXN	235.59000000000003	256.66999999999996	161.75	381.33	170.92	234.5	229.66000000000005	229.84	235.15	233.33000000000004	235.33
THYMIDYLATESYN-RXN	1022.26	828.0900000000001	735.58	1123.25	950.34	251.5	249.91000000000005	284.34	239.15	241.28000000000003	250.23
TIGLYLCOA-HYDROXY-RXN	326.17	350.17	399.66	311.33	279.01	3.83	3.33	145.67	2.0	1.33	10.5
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN	9.0	9.0	16.0	2.0	10.0	0.0	1.0	28.0	0.0	0.2	0.4
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	416.43	690.1700000000001	655.92	534.8299999999999	821.4100000000001	696.34	687.82	672.68	697.95	696.83	690.49
TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN	81.0	126.0	85.0	113.0	92.0	3.0	0.0	0.0	2.0	0.0	1.0
TRANS-RXN-153A	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-155B	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-156	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-157	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-161	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-167A	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-168	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-169	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN-2	2437.26	1867.26	1519.25	2464.76	1660.52	60.0	53.25	168.0	24.5	28.35	63.7
TRANS-RXN-250	2.17	4.5	2.67	2.0	2.0	229.17	229.33	237.17	231.15	231.2	231.73
TRANS-RXN-265	869.9300000000001	1518.67	1236.25	1042.83	1670.0800000000002	704.34	693.32	842.68	704.45	702.33	710.99
TRANS-RXN0-162	19.5	28.0	22.0	11.0	6.17	0.0	1.0	27.0	0.0	0.2	2.9
TRANS-RXN0-222	869.9300000000001	1518.67	1236.25	1042.83	1670.0800000000002	704.34	693.32	842.68	704.45	702.33	710.99
TRANS-RXN0-277	0.0	2.0	0.0	2.0	1.34	0.0	3.0	65.0	0.0	0.6000000000000001	5.2
TRANS-RXN0-540	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
TRANS-RXN0-593	869.9300000000001	1518.67	1236.25	1042.83	1670.0800000000002	704.34	693.32	842.68	704.45	702.33	710.99
TRANSALDOL-RXN	962.34	836.8400000000001	676.1600000000001	1032.75	917.1800000000002	22.33	21.83	60.17	10.5	10.23	24.55
TRE6PHYDRO-RXN	55.0	74.0	42.0	87.0	56.67	1.0	1.0	16.0	2.0	1.2	3.4
TREHALA-RXN	6.0	19.0	3.0	17.0	3.67	0.0	1.0	0.0	0.0	0.0	4.0
TREHALOSE6PSYN-RXN	28.5	56.25	49.0	8.5	14.42	0.0	2.75	23.5	0.5	0.25	4.25
TREHALOSEPHOSPHA-RXN	28.5	56.25	49.0	7.5	14.42	0.0	2.75	14.5	0.5	0.25	2.25
TRIACYLGLYCEROL-LIPASE-RXN	43.0	71.0	38.0	79.0	55.0	1.0	0.0	0.0	2.0	1.2	3.4
TRIOSEPISOMERIZATION-RXN	1164.26	1261.09	1143.58	1314.75	1363.84	256.0	249.91000000000005	289.34	242.15	243.28000000000003	252.73
TRIPHOSPHATASE-RXN	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
TRNA-CYTIDYLYLTRANSFERASE-RXN	409.59	673.1700000000001	660.08	539.3299999999999	825.4200000000001	238.0	232.16000000000005	267.84	236.65	235.03000000000003	235.23
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	1112.76	987.59	954.58	1253.25	1045.34	253.0	249.91000000000005	284.34	241.15	242.28000000000003	251.73
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	52.5	37.0	33.0	24.5	25.17	0.0	1.0	30.5	0.0	0.2	3.9
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	1518.68	1987.76	1840.99	1717.5800000000002	2402.76	266.83	253.24	301.01	248.15	246.61	254.73
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	44.0	10.0	16.0	36.0	5.67	0.0	1.0	16.0	0.0	0.2	2.4
TROPINE-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
TRYPSYN-RXN	2894.8600000000006	2224.77	2442.32	3161.75	2598.77	519.8299999999999	515.4	602.3499999999999	490.3	493.64	523.46
TRYPTOPHAN--TRNA-LIGASE-RXN	1115.01	990.59	960.33	1254.75	1048.09	253.0	249.91000000000005	284.34	242.15	242.28000000000003	252.73
TRYPTOPHAN-2-MONOOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
TRYPTOPHAN-RXN	680.5	292.5	269.5	722.75	214.0	15.0	16.0	22.0	5.0	7.0	16.25
TSA-REDUCT-RXN	114.17	383.67	261.16	241.83	556.34	5.33	1.83	22.67	2.5	4.03	5.4
TYROSINE--TRNA-LIGASE-RXN	1117.01	990.59	962.33	1255.75	1049.09	253.0	249.91000000000005	284.34	242.15	242.28000000000003	252.73
TYROSINE-AMINOTRANSFERASE-RXN	1.0	3.0	2.0	2.0	0.67	0.0	1.0	34.0	0.0	0.4	2.8
